directory_name,model,lr,benchmark,task,seed,accuracy,mcc,f1,precision,recall,runtime,epoch
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K4me1_seed45/results/DNABERT2__3e-5_H3K4me1_seed45,DNABERT2_repeated,3e-5,NTv2,H3K4me1,45,0.747,0.516364881791371,0.7411499603426279,0.7704106706502513,0.746507183413149,5.254,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K9ac_seed45/results/DNABERT2__3e-5_H3K9ac_seed45,DNABERT2_repeated,3e-5,NTv2,H3K9ac,45,0.7828685258964143,0.5661865775381913,0.7827823297764227,0.7833182302348134,0.7828685258964143,1.7672,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_promoter_all_seed44/results/DNABERT2__3e-5_promoter_all_seed44,DNABERT2_repeated,3e-5,NTv2,promoter_all,44,0.8756313131313131,0.7512632251042022,0.8756312635633735,0.8756319119731277,0.8756313131313131,1.3702,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K36me3_seed46/results/DNABERT2__3e-5_H3K36me3_seed46,DNABERT2_repeated,3e-5,NTv2,H3K36me3,46,0.808,0.6225084253338439,0.8068448463343445,0.8148458064034956,0.8077035899241054,5.5292,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K27me3_seed45/results/DNABERT2__3e-5_H3K27me3_seed45,DNABERT2_repeated,3e-5,NTv2,H3K27me3,45,0.7936666666666666,0.6002311875561709,0.7917068362893128,0.8062160951621231,0.7941366278643402,5.2741,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K4me1_seed44/results/DNABERT2__3e-5_H3K4me1_seed44,DNABERT2_repeated,3e-5,NTv2,H3K4me1,44,0.735,0.48447223093311576,0.7307019735762745,0.7501345892468878,0.734587050967233,5.9525,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K9ac_seed43/results/DNABERT2__3e-5_H3K9ac_seed43,DNABERT2_repeated,3e-5,NTv2,H3K9ac,43,0.7709163346613546,0.5425608669746597,0.770762602497667,0.7716450216450217,0.7709163346613546,1.8475,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_enhancers_seed43/results/DNABERT2__3e-5_enhancers_seed43,DNABERT2_repeated,3e-5,NTv2,enhancers,43,0.759,0.5212434853460473,0.7589408333667674,0.7610067804051823,0.7602372729493089,3.0074,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H2AFZ_seed43/results/DNABERT2__3e-5_H2AFZ_seed43,DNABERT2_repeated,3e-5,NTv2,H2AFZ,43,0.757,0.5144093189718342,0.7569500667414895,0.7573399436465312,0.7570694464444765,5.4357,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H4K20me1_seed43/results/DNABERT2__3e-5_H4K20me1_seed43,DNABERT2_repeated,3e-5,NTv2,H4K20me1,43,0.8176211453744493,0.6449312793430441,0.8162512581914422,0.8273840242789099,0.8176211453744493,4.2568,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_enhancers_types_seed45/results/DNABERT2__3e-5_enhancers_types_seed45,DNABERT2_repeated,3e-5,NTv2,enhancers_types,45,0.7223333333333334,0.48649371927999374,0.5858926060973006,0.6133370018134752,0.5749280281365844,2.8402,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K4me2_seed45/results/DNABERT2__3e-5_H3K4me2_seed45,DNABERT2_repeated,3e-5,NTv2,H3K4me2,45,0.7736202057998129,0.5623323547007993,0.77058295614172,0.788920253731826,0.7736202057998129,3.7435,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K27ac_seed42/results/DNABERT2__3e-5_H3K27ac_seed42,DNABERT2_repeated,3e-5,NTv2,H3K27ac,42,0.7339108910891089,0.4710200835781323,0.7330075078190439,0.7371201252119473,0.733910891089109,2.8908,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K4me2_seed42/results/DNABERT2__3e-5_H3K4me2_seed42,DNABERT2_repeated,3e-5,NTv2,H3K4me2,42,0.7623947614593077,0.5486786762953259,0.7572246686188168,0.7868276486799048,0.7623947614593078,3.8718,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K27me3_seed46/results/DNABERT2__3e-5_H3K27me3_seed46,DNABERT2_repeated,3e-5,NTv2,H3K27me3,46,0.7963333333333333,0.6065557842627534,0.7942622167892581,0.8098774276890182,0.796818908500674,5.495,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K4me3_seed42/results/DNABERT2__3e-5_H3K4me3_seed42,DNABERT2_repeated,3e-5,NTv2,H3K4me3,42,0.8221649484536082,0.650662294859995,0.8212996028435071,0.8285284634351207,0.8221649484536082,1.4229,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H4K20me1_seed46/results/DNABERT2__3e-5_H4K20me1_seed46,DNABERT2_repeated,3e-5,NTv2,H4K20me1,46,0.8176211453744493,0.6523188219895188,0.815234384830259,0.8349272015722855,0.8176211453744493,4.2119,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H4K20me1_seed42/results/DNABERT2__3e-5_H4K20me1_seed42,DNABERT2_repeated,3e-5,NTv2,H4K20me1,42,0.8303964757709251,0.6673738974674948,0.8295602695910128,0.8370101920591887,0.830396475770925,4.1457,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K4me3_seed45/results/DNABERT2__3e-5_H3K4me3_seed45,DNABERT2_repeated,3e-5,NTv2,H3K4me3,45,0.8144329896907216,0.6288743341283815,0.814431757039517,0.814441344493158,0.8144329896907216,1.3724,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_enhancers_seed44/results/DNABERT2__3e-5_enhancers_seed44,DNABERT2_repeated,3e-5,NTv2,enhancers,44,0.7586666666666667,0.5371390913126975,0.7565763608300433,0.7749693966773535,0.7623186497321148,2.9017,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K27me3_seed44/results/DNABERT2__3e-5_H3K27me3_seed44,DNABERT2_repeated,3e-5,NTv2,H3K27me3,44,0.7736666666666666,0.5787325335581995,0.7679964747309209,0.8051342674595141,0.7744130872183439,5.6082,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_enhancers_types_seed46/results/DNABERT2__3e-5_enhancers_types_seed46,DNABERT2_repeated,3e-5,NTv2,enhancers_types,46,0.721,0.4722389318882519,0.5572120933462199,0.6278065357873391,0.5421332065717093,2.9283,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K4me2_seed44/results/DNABERT2__3e-5_H3K4me2_seed44,DNABERT2_repeated,3e-5,NTv2,H3K4me2,44,0.7726847521047708,0.5532691502955199,0.7710620176422738,0.7806416111516885,0.7726847521047708,3.9135,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H3K9ac_seed44/results/DNABERT2__3e-5_H3K9ac_seed44,DNABERT2_repeated,3e-5,NTv2,H3K9ac,44,0.7848605577689243,0.5717256375251861,0.7844834097224154,0.7868686061381074,0.7848605577689243,1.8406,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_H4K20me1_seed44/results/DNABERT2__3e-5_H4K20me1_seed44,DNABERT2_repeated,3e-5,NTv2,H4K20me1,44,0.7995594713656388,0.6296231520585053,0.7947068821344998,0.8308402433420436,0.7995594713656388,4.1697,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2_repeated/NTv2/DNABERT2__3e-5_enhancers_types_seed44/results/DNABERT2__3e-5_enhancers_types_seed44,DNABERT2_repeated,3e-5,NTv2,enhancers_types,44,0.73,0.49587170434405586,0.4968012229171739,0.49312618233650385,0.51062536356654,2.8997,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_notata_seed85,DNABERT,1e-4,GUE,prom_core_notata,85,0.8550970416431128,0.7103578860187074,0.8550870803829218,0.8552399961810653,0.8551179003305198,3.6818,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_0_seed86,DNABERT,1e-4,GUE,tf_0,86,0.831,0.6680246930479513,0.8302379381041496,0.8370521076448714,0.831,0.4777,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_tata_seed85,DNABERT,1e-4,GUE,prom_300_tata,85,0.800978792822186,0.6108585731636069,0.8004685065420162,0.8078792405446948,0.8029988281666134,1.1957,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_notata_seed3,DNABERT,1e-4,GUE,prom_300_notata,3,0.9576031656302996,0.9151973307004005,0.9575969988515332,0.9576132254856031,0.9575841056780654,10.7916,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_all_seed86,DNABERT,1e-4,GUE,prom_300_all,86,0.9488175675675675,0.8976869348570442,0.9488174492733459,0.9488363208997019,0.9488506140711318,11.4525,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_all_seed83,DNABERT,1e-4,GUE,prom_300_all,83,0.9432432432432433,0.8865375608457562,0.9432338876157,0.94333800995243,0.9431995617038762,11.9838,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_2_seed17,DNABERT,1e-4,GUE,mouse_2,17,0.8658536585365854,0.7319250547113999,0.8658337051911349,0.8660714285714286,0.8658536585365854,0.1714,3.05
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_covid_seed645,DNABERT,1e-4,GUE,covid,645,0.46226003490401396,0.3946789678600319,0.46426857859219617,0.48469535647045053,0.4630826072093005,35.532,9.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_4_seed17,DNABERT,1e-4,GUE,tf_4,17,0.868,0.7394151114632885,0.8676951696709219,0.8714230346876817,0.868,0.4915,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed17,DNABERT,1e-4,GUE,mouse_3,17,0.7949790794979079,0.5917598231450018,0.7947491105385841,0.7966286599099099,0.7951330532212886,0.1242,4.2
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_all_seed3,DNABERT,1e-4,GUE,prom_300_all,3,0.958277027027027,0.9165997584428262,0.9582768829752226,0.9582915359768095,0.9583082226179063,12.0221,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_2_seed83,DNABERT,1e-4,GUE,mouse_2,83,0.8719512195121951,0.7447890930208941,0.871875,0.8728384019081694,0.8719512195121951,0.1721,3.05
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_covid_seed83,DNABERT,1e-4,GUE,covid,83,0.4352094240837696,0.3642048812482202,0.4345787192229465,0.43414641272075927,0.4399949627933796,36.8729,9.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_1_seed85,DNABERT,1e-4,GUE,tf_1,85,0.857,0.7174535237365315,0.8566558306493892,0.8604618758557183,0.857,0.4764,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_4_seed85,DNABERT,1e-4,GUE,mouse_4,85,0.6425916091343601,0.28546357468015227,0.642396352115963,0.642884356663991,0.6425793809269174,0.8906,0.53
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_notata_seed17,DNABERT,1e-4,GUE,prom_300_notata,17,0.9668362540041455,0.9338727114442695,0.9668362434065325,0.9669309835844835,0.9669417279215937,10.7577,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_3_seed86,DNABERT,1e-4,GUE,tf_3,86,0.781,0.5642900213081911,0.7805556251409103,0.7832946869644117,0.7809999999999999,0.4782,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_3_seed17,DNABERT,1e-4,GUE,tf_3,17,0.767,0.5439077749034054,0.7648780241681172,0.7769996887643946,0.767,0.4916,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_notata_seed83,DNABERT,1e-4,GUE,prom_300_notata,83,0.9553420011305822,0.9108892299688282,0.9553419947880726,0.9554410569914038,0.95544817300522,10.7529,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_notata_seed83,DNABERT,1e-4,GUE,prom_core_notata,83,0.849255700018843,0.6985231240260632,0.8492556518478751,0.8492626036963552,0.8492605203328148,3.3731,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_0_seed86,DNABERT,1e-4,GUE,mouse_0,86,0.6172839506172839,0.2430398906169609,0.6106155716554189,0.6259089332347224,0.6172839506172839,0.3895,1.23
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_3_seed85,DNABERT,1e-4,GUE,tf_3,85,0.773,0.5486409299161711,0.7724536612406387,0.7756473168308434,0.7729999999999999,0.4765,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_all_seed86,DNABERT,1e-4,GUE,prom_core_all,86,0.8576013513513514,0.7171500988775172,0.857440264675442,0.8594537795608568,0.8576984674833271,3.7853,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_1_seed86,DNABERT,1e-4,GUE,mouse_1,86,0.8742772424017791,0.7486129982206354,0.8742725968880196,0.8743348375497295,0.8742781628162236,3.1747,0.15
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_2_seed3,DNABERT,1e-4,GUE,tf_2,3,0.835,0.6740906604034521,0.8344993605657113,0.8391031480919122,0.835,0.4931,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed85,DNABERT,1e-4,GUE,mouse_3,85,0.8075313807531381,0.6157521230061862,0.8073661340061675,0.8083298216041579,0.8074229691876751,0.1204,4.2
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_1_seed3,DNABERT,1e-4,GUE,mouse_1,3,0.8791697553743514,0.7583489594968641,0.8791688948565681,0.8791795805142679,0.8791693790512123,3.2661,0.15
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed3,DNABERT,1e-4,GUE,mouse_3,3,0.8368200836820083,0.6738125857994011,0.8367743630154978,0.8370479394449117,0.8367647058823529,0.1264,4.2
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_4_seed83,DNABERT,1e-4,GUE,tf_4,83,0.855,0.7176903463179992,0.854223155194029,0.8627319952098942,0.855,0.4927,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_notata_seed86,DNABERT,1e-4,GUE,prom_core_notata,86,0.8558507631430187,0.7118203005285797,0.8558310862361531,0.8559900935936584,0.8558302248874881,3.4033,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_0_seed17,DNABERT,1e-4,GUE,tf_0,17,0.825,0.6660185662900711,0.822895825300394,0.8412159466485245,0.825,0.4918,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_covid_seed86,DNABERT,1e-4,GUE,covid,86,0.45964223385689357,0.39273761203037916,0.46019762911846573,0.4710153175158323,0.4643668837437677,35.5231,9.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_all_seed17,DNABERT,1e-4,GUE,prom_300_all,17,0.9557432432432432,0.9116225983770854,0.9557431169624183,0.9558243062768956,0.9557982924713511,11.9822,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_all_seed3,DNABERT,1e-4,GUE,prom_core_all,3,0.8548986486486486,0.7100063712741441,0.8548870177145944,0.8550772966833636,0.8549290900590947,4.1111,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_covid_seed888,DNABERT,1e-4,GUE,covid,888,0.474912739965096,0.413160058926338,0.47599310616809354,0.49903783852791406,0.4821618346178858,35.7425,9.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_4_seed83,DNABERT,1e-4,GUE,mouse_4,83,0.6330323951141795,0.26617888120776945,0.6329392243092606,0.6331548006215333,0.6330241126686837,0.9207,0.53
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed86,DNABERT,1e-4,GUE,prom_core_tata,86,0.8531810766721044,0.7087035960111302,0.8530398925968545,0.8552150192554557,0.8534906745017885,0.4128,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_0_seed85,DNABERT,1e-4,GUE,mouse_0,85,0.6123456790123457,0.22993511724920343,0.607925956985004,0.6176506266400219,0.6123456790123457,0.3868,1.23
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_4_seed86,DNABERT,1e-4,GUE,tf_4,86,0.882,0.7664565979793972,0.8818108974358975,0.8844605475040258,0.882,0.4783,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_tata_seed86,DNABERT,1e-4,GUE,prom_300_tata,86,0.8238172920065253,0.650529022989362,0.8237793062328316,0.8256706822162416,0.8248588473420688,1.1961,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_all_seed17,DNABERT,1e-4,GUE,prom_core_all,17,0.8454391891891891,0.6910610896101291,0.845428599629854,0.8455933656917838,0.8454677353377307,3.7365,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed3,DNABERT,1e-4,GUE,prom_core_tata,3,0.8972267536704731,0.7957568058000218,0.8971873544093178,0.8983111424060086,0.8974461335377277,0.4387,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_2_seed17,DNABERT,1e-4,GUE,tf_2,17,0.829,0.6677192802176214,0.8277555337312079,0.838791061682628,0.829,0.4978,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_notata_seed86,DNABERT,1e-4,GUE,prom_300_notata,86,0.9589221782551347,0.9182574619665504,0.9589215350424204,0.9591821512536847,0.959075316927666,10.2789,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_all_seed83,DNABERT,1e-4,GUE,prom_core_all,83,0.8545608108108108,0.7092565417986151,0.8545544985331524,0.8546716889336257,0.8545848581801181,3.7414,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_0_seed83,DNABERT,1e-4,GUE,mouse_0,83,0.5259259259259259,0.061297476040818935,0.4896331738437001,0.536231884057971,0.5259259259259259,0.4003,1.23
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_tata_seed3,DNABERT,1e-4,GUE,prom_300_tata,3,0.8482871125611745,0.6975874829408456,0.8482854975849268,0.848738019169329,0.848849472674976,1.2529,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed86,DNABERT,1e-4,GUE,mouse_3,86,0.8368200836820083,0.6763826960845118,0.836407673271671,0.839765337856941,0.8366246498599439,0.1205,4.2
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_2_seed86,DNABERT,1e-4,GUE,mouse_2,86,0.8689024390243902,0.7381480143991956,0.8688719679431753,0.8692456551672807,0.8689024390243902,0.1678,3.05
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed85,DNABERT,1e-4,GUE,prom_core_tata,85,0.8858075040783034,0.772071456689413,0.8857999063191961,0.8861385084038089,0.885932975642991,0.4434,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_1_seed83,DNABERT,1e-4,GUE,tf_1,83,0.851,0.7072833355767845,0.8504435002644841,0.8563032170830643,0.851,0.4925,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_300_tata_seed83,DNABERT,1e-4,GUE,prom_300_tata,83,0.8792822185970636,0.7616828859576372,0.8792561913076808,0.8813170148233584,0.8803664642590817,1.2475,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_notata_seed3,DNABERT,1e-4,GUE,prom_core_notata,3,0.8534011682683249,0.7068038058842782,0.8533988727660692,0.8534071731965387,0.8533966327663332,3.7137,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_4_seed86,DNABERT,1e-4,GUE,mouse_4,86,0.6224110462028678,0.24513323901960718,0.6221446273399471,0.6227363536401606,0.6223971201075785,0.8942,0.53
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_covid_seed18,DNABERT,1e-4,GUE,covid,18,0.41492146596858637,0.3421720905646793,0.4183459544020296,0.4361225060955578,0.4197527268095106,35.6133,9.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_1_seed83,DNABERT,1e-4,GUE,mouse_1,83,0.8667160859896219,0.7340220655000516,0.866663460655303,0.8673032475594122,0.8667190504174698,3.2643,0.15
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed83,DNABERT,1e-4,GUE,prom_core_tata,83,0.8939641109298532,0.7879349325413418,0.8939460480962457,0.8940178039015249,0.8939171350706865,0.4008,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_tf_3_seed3,DNABERT,1e-4,GUE,tf_3,3,0.765,0.5394128929158448,0.7629497524085818,0.7744964802300384,0.765,0.4974,3.0
