model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,precision,recall,eval_loss,runtime,samples_per_second,steps_per_second,sequence_length,epoch,lr
DNABERT-2,tf_1,Transcription Factor (human),GUE,2,0.857,0.8568624448094618,0.7153762770802921,0.8583776035078843,0.857,0.3241243064403534,0.2928,3415.029,54.64,100.0,3.0,3e-05
DNABERT-2,tf_2,Transcription Factor (human),GUE,2,0.835,0.8349126688017963,0.6707099869481807,0.8357103631283797,0.835,0.403192937374115,0.2706,3695.998,59.136,100.0,3.0,3e-05
DNABERT-2,tf_3,Transcription Factor (human),GUE,2,0.802,0.800909781966046,0.6107257017486105,0.808763147993653,0.802,0.4352561831474304,0.3108,3217.362,51.478,100.0,3.0,3e-05
DNABERT-2,tf_4,Transcription Factor (human),GUE,2,0.876,0.8755519871537536,0.7574735861838574,0.8814935064935066,0.876,0.2991930544376373,0.2659,3761.283,60.181,100.0,3.0,3e-05
DNABERT-2,prom_core_all,Regulatory (human),GUE,2,0.8233108108108108,0.8232497866376666,0.6472462353292271,0.8238793937955635,0.8233670443173434,0.4236783385276794,4.5787,1292.934,80.808,70.0,4.0,3e-05
DNABERT-2,prom_core_tata,Regulatory (human),GUE,2,0.8368678629690048,0.8367423031852561,0.6741270474719921,0.8374301199163572,0.836697325838869,0.4017674028873443,0.4633,1323.222,84.185,70.0,10.0,3e-05
DNABERT-2,prom_core_notata,Regulatory (human),GUE,2,0.842472206519691,0.8424628038181745,0.6850874074237981,0.8425955760132975,0.8424918392644715,0.370359867811203,4.0564,1308.298,81.846,70.0,4.0,3e-05
DNABERT-2,mouse_0,Transcription Factor (mouse),GUE,2,0.782716049382716,0.7826683497063827,0.5656804629562991,0.7829644681201604,0.7827160493827161,0.4645076692104339,0.2227,3637.825,58.385,100.0,1.23,3e-05
DNABERT-2,mouse_1,Transcription Factor (mouse),GUE,2,0.9033358042994812,0.9033356321968438,0.8066752355560829,0.9033392135833777,0.9033360219790192,0.2688267827033996,1.9128,3526.201,55.415,100.0,0.15,3e-05
DNABERT-2,mouse_2,Transcription Factor (mouse),GUE,2,0.926829268292683,0.9268265476854436,0.8537220221420361,0.9268927562100252,0.926829268292683,0.2862533330917358,0.1133,2896.125,52.978,100.0,3.05,3e-05
DNABERT-2,mouse_3,Transcription Factor (mouse),GUE,2,0.9079497907949792,0.9073643410852714,0.8252076799003999,0.917635241785048,0.9076330532212884,0.2592852413654327,0.0738,3239.808,54.223,100.0,4.2,3e-05
DNABERT-2,mouse_4,Transcription Factor (mouse),GUE,2,0.7211895910780669,0.7209928682889906,0.4429639678695345,0.7217886991895671,0.7211756928415585,0.5718307495117188,0.5238,3594.66,57.27,100.0,0.53,3e-05
DNABERT-2,covid,Covid Variants (virus),GUE,2,0.1217277486910994,0.0241151302994943,,0.0135253054101221,0.1111111111111111,2.1852903366088867,29.1511,314.499,9.845,1000.0,8.0,3e-05
DNABERT-2,reconstructed,Splice Sites (human),GUE,2,0.9127575624725998,0.9063455622511012,0.8501894310934937,0.9110748037539952,0.901896330896506,0.3417650163173675,5.0902,896.24,56.187,400.0,5.0,3e-05
DNABERT-2,H3,EMP (yeast),GUE,3,0.8804275217100869,0.8803241341394408,0.763208684712784,0.8824614220497685,0.880749183341961,0.3152698278427124,1.854,807.423,50.7,500.0,3.0,3e-05
DNABERT-2,H3K14ac,EMP (yeast),GUE,3,0.7509833585476551,0.747167948062634,0.4952570564342671,0.7461182909016955,0.7491480326891922,0.5155125856399536,4.2839,771.501,48.321,500.0,3.0,3e-05
DNABERT-2,H3K36me3,EMP (yeast),GUE,3,0.7973050458715596,0.7911030997777795,0.5879879215339029,0.8002184342684432,0.7878985402014167,0.4940477013587951,4.557,765.419,47.839,500.0,3.0,3e-05
DNABERT-2,H3K4me1,EMP (yeast),GUE,3,0.73989898989899,0.7349241480491006,0.4725663055410054,0.7390957008730028,0.7335036894403344,0.5722848773002625,4.0942,773.786,48.362,500.0,3.0,3e-05
DNABERT-2,H3K4me2,EMP (yeast),GUE,3,0.6816552623004236,0.6528531758459382,0.326866368769186,0.6762675119968178,0.6515333452858323,0.6125144958496094,3.9384,779.256,48.751,500.0,3.0,3e-05
DNABERT-2,H3K4me3,EMP (yeast),GUE,3,0.6510869565217391,0.6494951077435802,0.2990771255594048,0.6497037233099217,0.649373584462725,0.6370304822921753,5.0129,734.107,45.882,500.0,3.0,3e-05
DNABERT-2,H3K79me3,EMP (yeast),GUE,3,0.8013176144244105,0.7998254487487364,0.6009304119192403,0.8019381240744414,0.7989994730513031,0.4525365829467773,3.7099,777.379,48.788,500.0,3.0,3e-05
DNABERT-2,H3K9ac,EMP (yeast),GUE,3,0.7743792731198272,0.7741528071520034,0.5566260929796624,0.7770202822034198,0.7796118436901034,0.4928534626960754,3.5958,772.851,48.39,500.0,3.0,3e-05
DNABERT-2,H4,EMP (yeast),GUE,3,0.9021218343600274,0.9004379959979432,0.80133705121358,0.9023412370186564,0.8990027683999863,0.2828276455402374,1.8261,800.086,50.382,500.0,3.0,3e-05
DNABERT-2,H4ac,EMP (yeast),GUE,3,0.7425219941348974,0.7415039356590882,0.4830124926747506,0.7414527059338605,0.7415597986130902,0.5553455948829651,4.4348,768.925,48.255,500.0,3.0,3e-05
DNABERT-2,prom_300_all,Regulatory (human),GUE,3,0.9222972972972971,0.9222940956182112,0.8445884017840403,0.922292369285022,0.9222960325069623,0.2354007214307785,6.4262,921.227,57.577,300.0,4.0,3e-05
DNABERT-2,prom_300_notata,Regulatory (human),GUE,3,0.9617486338797814,0.9617423527479504,0.92455275536314,0.9625556938173284,0.9619972302119952,0.1308114528656005,5.6536,938.691,58.723,300.0,4.0,3e-05
DNABERT-2,prom_300_tata,Regulatory (human),GUE,3,0.8368678629690048,0.8367423031852562,0.6734846063705124,0.8367423031852562,0.8367423031852562,0.4978061318397522,0.5739,1068.222,67.962,300.0,10.0,3e-05
DNABERT-2,tf_0,Transcription Factor (human),GUE,3,0.838,0.8374146928944199,0.6809204046014463,0.8429383116883117,0.8380000000000001,0.3745388090610504,0.6214,1609.307,25.749,100.0,3.0,3e-05
DNABERT-2,tf_1,Transcription Factor (human),GUE,3,0.871,0.8709430859008822,0.7426553111041488,0.8716556004792454,0.871,0.3305016756057739,0.2873,3480.173,55.683,100.0,3.0,3e-05
DNABERT-2,tf_2,Transcription Factor (human),GUE,3,0.827,0.82694998854669,0.6543783400524431,0.8273784494876077,0.827,0.4098923802375793,0.2701,3701.779,59.228,100.0,3.0,3e-05
DNABERT-2,tf_3,Transcription Factor (human),GUE,3,0.798,0.7979021846573742,0.596577767053238,0.798578047099184,0.798,0.4679038822650909,0.2736,3654.912,58.479,100.0,3.0,3e-05
DNABERT-2,tf_4,Transcription Factor (human),GUE,3,0.882,0.8818293615981477,0.7662160365042671,0.8842192503902542,0.882,0.2947059273719787,0.2646,3778.802,60.461,100.0,3.0,3e-05
DNABERT-2,prom_core_all,Regulatory (human),GUE,3,0.8217905405405406,0.8217819923167311,0.6437163794971921,0.821901123607307,0.821815261616228,0.425249308347702,4.526,1307.984,81.749,70.0,4.0,3e-05
DNABERT-2,prom_core_tata,Regulatory (human),GUE,3,0.8792822185970636,0.8791661339129694,0.7610365293329984,0.8814452289259734,0.8795935530574008,0.334477961063385,0.4729,1296.217,82.467,70.0,10.0,3e-05
DNABERT-2,prom_core_notata,Regulatory (human),GUE,3,0.8454870925193141,0.845486955365786,0.690976072168108,0.8454873000692225,0.8454887721004534,0.3837225139141083,4.1299,1285.015,80.389,70.0,4.0,3e-05
DNABERT-2,mouse_0,Transcription Factor (mouse),GUE,3,0.8074074074074075,0.8072652284263959,0.6157239156839975,0.808317180401245,0.8074074074074074,0.4532726109027862,0.222,3649.187,58.567,100.0,1.23,3e-05
DNABERT-2,mouse_1,Transcription Factor (mouse),GUE,3,0.9028910303928837,0.9028822867081918,0.805922149470367,0.9030325186433724,0.9028896434915608,0.2770728170871734,1.9086,3533.928,55.537,100.0,0.15,3e-05
DNABERT-2,mouse_2,Transcription Factor (mouse),GUE,3,0.8963414634146342,0.8963376092210449,0.7927418777033193,0.8964004164807378,0.8963414634146342,0.3352832794189453,0.1015,3232.923,59.139,100.0,3.05,3e-05
DNABERT-2,mouse_3,Transcription Factor (mouse),GUE,3,0.8200836820083682,0.8188149010066819,0.6505344385965264,0.8301587301587301,0.8204481792717087,0.4901582598686218,0.0707,3378.935,56.551,100.0,4.2,3e-05
DNABERT-2,mouse_4,Transcription Factor (mouse),GUE,3,0.7371216144450345,0.7370634756079499,0.4744768086990066,0.7373471392599451,0.7371297192533579,0.5399997234344482,0.4938,3812.972,60.748,100.0,0.53,3e-05
DNABERT-2,covid,Covid Variants (virus),GUE,3,0.1215095986038394,0.0869434643874836,0.002547602594329,0.0989030081461369,0.113018827091134,2.1860339641571045,29.2605,313.323,9.808,1000.0,8.0,3e-05
DNABERT-2,reconstructed,Splice Sites (human),GUE,3,0.900043840420868,0.8946474746233123,0.8323637682051607,0.8859168501575577,0.9046226233697948,0.3519087731838226,5.2245,873.19,54.742,400.0,5.0,3e-05
DNABERT-2,H3,EMP (yeast),GUE,4,0.8871075484301937,0.8870347589822131,0.7745650282914566,0.8876113077995923,0.8869539993930847,0.3574963510036468,1.805,829.376,52.078,500.0,3.0,3e-05
DNABERT-2,H3K14ac,EMP (yeast),GUE,4,0.7600605143721634,0.7550215458478686,0.5100672844061274,0.7547400197040214,0.7553276031419476,0.5361911058425903,4.1831,790.088,49.485,500.0,3.0,3e-05
DNABERT-2,H3K36me3,EMP (yeast),GUE,4,0.7534403669724771,0.747747311372226,0.4975896806244515,0.7516213214502292,0.7460001092484109,0.5635021328926086,4.4798,778.614,48.663,500.0,3.0,3e-05
DNABERT-2,H3K4me1,EMP (yeast),GUE,4,0.7200126262626263,0.7122295498015676,0.4317409872196957,0.7210490361240018,0.7108132694377284,0.5776859521865845,4.0403,784.11,49.007,500.0,3.0,3e-05
DNABERT-2,H3K4me2,EMP (yeast),GUE,4,0.6793743890518084,0.6602017256045691,0.3270550319381359,0.6692344222877691,0.6580130573763682,0.6163289546966553,3.861,794.865,49.728,500.0,3.0,3e-05
DNABERT-2,H3K4me3,EMP (yeast),GUE,4,0.6394021739130434,0.6354950449118657,0.2735274897921279,0.6380401592455164,0.6354991331524646,0.6451446413993835,4.8907,752.441,47.028,500.0,3.0,3e-05
DNABERT-2,H3K79me3,EMP (yeast),GUE,4,0.8210818307905686,0.8198131177886816,0.6407201323847294,0.8217533099688474,0.8189728553863616,0.4313004910945892,3.6128,798.276,50.1,500.0,3.0,3e-05
DNABERT-2,H3K9ac,EMP (yeast),GUE,4,0.7545879812882331,0.7543472219773976,0.5168819705509485,0.7572482680325929,0.7596392324853105,0.5246993899345398,3.5225,788.929,49.397,500.0,3.0,3e-05
DNABERT-2,H4,EMP (yeast),GUE,4,0.9041752224503764,0.9031126723736116,0.8063947146493393,0.9023799167927382,0.904016458498684,0.2797853052616119,1.7641,828.183,52.151,500.0,3.0,3e-05
DNABERT-2,H4ac,EMP (yeast),GUE,4,0.7011730205278592,0.701028395414918,0.4126371334687619,0.7071115288220551,0.7055286406383585,0.5781505703926086,4.3561,782.817,49.127,500.0,3.0,3e-05
DNABERT-2,prom_300_all,Regulatory (human),GUE,4,0.9280405405405404,0.9280304781473396,0.8561086344266198,0.9281056272904752,0.9280030132858512,0.2552254199981689,6.2676,944.533,59.033,300.0,4.0,3e-05
DNABERT-2,prom_300_notata,Regulatory (human),GUE,4,0.96287921612964,0.9628791686811912,0.9259362001776528,0.9629580391094112,0.9629781612868862,0.1267953515052795,5.6194,944.402,59.081,300.0,4.0,3e-05
DNABERT-2,prom_300_tata,Regulatory (human),GUE,4,0.8172920065252854,0.8172331544424567,0.6346230011808455,0.8172000085164368,0.817423031852562,0.4813051223754883,0.5683,1078.652,68.625,300.0,10.0,3e-05
DNABERT-2,tf_0,Transcription Factor (human),GUE,4,0.828,0.8274969811971709,0.6598595886929881,0.8318709426753654,0.8280000000000001,0.3816829025745392,0.2784,3591.902,57.47,100.0,3.0,3e-05
DNABERT-2,tf_1,Transcription Factor (human),GUE,4,0.853,0.85193019566367,0.71642828546146,0.8635053032643394,0.853,0.3370552062988281,0.2885,3466.424,55.463,100.0,3.0,3e-05
DNABERT-2,tf_2,Transcription Factor (human),GUE,4,0.812,0.8119631447763761,0.6242447519235371,0.8122447999231397,0.812,0.4080231189727783,0.2671,3743.845,59.902,100.0,3.0,3e-05
DNABERT-2,tf_3,Transcription Factor (human),GUE,4,0.793,0.7920097584600282,0.5916608758419706,0.7986882184318155,0.7929999999999999,0.4419080913066864,0.2824,3540.629,56.65,100.0,3.0,3e-05
DNABERT-2,tf_4,Transcription Factor (human),GUE,4,0.893,0.8928370050847338,0.788401977798497,0.895405647962202,0.893,0.2974596619606018,0.283,3533.724,56.54,100.0,3.0,3e-05
DNABERT-2,prom_core_all,Regulatory (human),GUE,4,0.8256756756756757,0.8255249495917938,0.6522286250679193,0.8266271614844166,0.8256022688259228,0.4131487011909485,4.6024,1286.296,80.393,70.0,4.0,3e-05
DNABERT-2,prom_core_tata,Regulatory (human),GUE,4,0.8172920065252854,0.8169368600682594,0.6359882052863078,0.8190043067429453,0.8169870975983649,0.4337054789066314,0.4801,1276.814,81.233,70.0,10.0,3e-05
DNABERT-2,prom_core_notata,Regulatory (human),GUE,4,0.8236291690220463,0.8236010534180689,0.6475581112873238,0.8238992803383152,0.8236588755739216,0.4142072200775146,4.0978,1295.101,81.02,70.0,4.0,3e-05
DNABERT-2,mouse_0,Transcription Factor (mouse),GUE,4,0.7901234567901234,0.7898723669191657,0.5816386248626063,0.7915168370691187,0.7901234567901234,0.4567573368549347,0.2336,3467.145,55.646,100.0,1.23,3e-05
DNABERT-2,mouse_1,Transcription Factor (mouse),GUE,4,0.907783543365456,0.9077818386631576,0.8155949659432166,0.907812040576301,0.9077829258865762,0.2639376223087311,1.8814,3585.181,56.342,100.0,0.15,3e-05
DNABERT-2,mouse_2,Transcription Factor (mouse),GUE,4,0.9207317073170732,0.9207199167038524,0.8417138129181099,0.9209821428571427,0.9207317073170732,0.2768304347991943,0.105,3123.284,57.133,100.0,3.05,3e-05
DNABERT-2,mouse_3,Transcription Factor (mouse),GUE,4,0.891213389121339,0.8911199887860948,0.7842423218170462,0.8928922947131608,0.8913515406162464,0.3230621218681335,0.0695,3438.107,57.542,100.0,4.2,3e-05
DNABERT-2,mouse_4,Transcription Factor (mouse),GUE,4,0.7222517259691981,0.7222504726183153,0.4445111302927686,0.7222580725223995,0.7222530577986557,0.548559844493866,0.5185,3631.283,57.854,100.0,0.53,3e-05
DNABERT-2,covid,Covid Variants (virus),GUE,4,0.1236910994764397,0.0244612696563774,,0.0137434554973822,0.1111111111111111,2.1849308013916016,28.421,322.578,10.098,1000.0,8.0,3e-05
DNABERT-2,reconstructed,Splice Sites (human),GUE,4,0.910784743533538,0.9038946371838472,0.8467406650125607,0.9091726857375472,0.8989860617895351,0.361613005399704,4.9279,925.741,58.036,400.0,5.0,3e-05
DNABERT-2,H3,EMP (yeast),GUE,5,0.8717434869739479,0.8716274881821398,0.7458801341508872,0.8738118723098995,0.872070295067921,0.350503534078598,1.8228,821.266,51.569,500.0,3.0,3e-05
DNABERT-2,H3K14ac,EMP (yeast),GUE,5,0.7316187594553707,0.7248063270790064,0.4497631954489852,0.725607353189386,0.7241581769396854,0.5603092908859253,4.2658,774.759,48.525,500.0,3.0,3e-05
DNABERT-2,H3K36me3,EMP (yeast),GUE,5,0.7884174311926605,0.7840865055072475,0.5694561008007549,0.7870517820387823,0.7824231297538047,0.4851382970809936,4.5726,762.807,47.675,500.0,3.0,3e-05
DNABERT-2,H3K4me1,EMP (yeast),GUE,5,0.7547348484848485,0.750861698230977,0.5031109308673372,0.7534753541298579,0.7496501184771225,0.5368650555610657,4.051,782.022,48.876,500.0,3.0,3e-05
DNABERT-2,H3K4me2,EMP (yeast),GUE,5,0.6845878136200717,0.6669109416036394,0.3391645023862922,0.6746789815749621,0.6646342316656682,0.6026332378387451,3.8968,787.564,49.271,500.0,3.0,3e-05
DNABERT-2,H3K4me3,EMP (yeast),GUE,5,0.6701086956521739,0.6683497424312071,0.3369482756541013,0.6688097171726851,0.6681392255845848,0.6225990653038025,5.1593,713.272,44.58,500.0,3.0,3e-05
DNABERT-2,H3K79me3,EMP (yeast),GUE,5,0.815880721220527,0.8154395712000193,0.6310227048434814,0.8152219409811114,0.8158010295766845,0.4320513308048248,3.626,795.368,49.917,500.0,3.0,3e-05
DNABERT-2,H3K9ac,EMP (yeast),GUE,5,0.7675422813961856,0.7659808387404918,0.5327839117887617,0.7653843315309022,0.7674034060559087,0.5253646373748779,3.5167,790.226,49.478,500.0,3.0,3e-05
DNABERT-2,H4,EMP (yeast),GUE,5,0.9021218343600274,0.9007784401846296,0.8015646747975512,0.9009765313181842,0.9005882375279592,0.3040847480297088,1.7856,818.235,51.525,500.0,3.0,3e-05
DNABERT-2,H4ac,EMP (yeast),GUE,5,0.7243401759530792,0.720873934359135,0.444994121036591,0.7248709919287257,0.7201481903676261,0.5594275593757629,4.3811,778.336,48.846,500.0,3.0,3e-05
DNABERT-2,prom_300_all,Regulatory (human),GUE,5,0.914358108108108,0.9143257783515196,0.8289453165004808,0.9146768236776036,0.9142685933433776,0.2364739328622818,6.3273,935.625,58.477,300.0,4.0,3e-05
DNABERT-2,prom_300_notata,Regulatory (human),GUE,5,0.958168456755229,0.958167528440232,0.916792696414307,0.9584631013611437,0.9583296047725578,0.1409745812416076,5.5546,955.431,59.771,300.0,4.0,3e-05
DNABERT-2,prom_300_tata,Regulatory (human),GUE,5,0.8401305057096248,0.8401266766020864,0.6820439393720285,0.8411310094872615,0.8409129647384681,0.456080824136734,0.5467,1121.23,71.334,300.0,10.0,3e-05
DNABERT-2,tf_0,Transcription Factor (human),GUE,5,0.827,0.8245149562961092,0.6733485671650378,0.8466347805070409,0.827,0.4000113010406494,0.2874,3479.182,55.667,100.0,3.0,3e-05
DNABERT-2,tf_1,Transcription Factor (human),GUE,5,0.845,0.8448695352791697,0.691163516376137,0.8461644973691498,0.845,0.3493615090847015,0.2801,3569.769,57.116,100.0,3.0,3e-05
DNABERT-2,tf_2,Transcription Factor (human),GUE,5,0.819,0.8189476758783288,0.6383690840266952,0.8193691907845468,0.819,0.4084380567073822,0.2619,3818.836,61.101,100.0,3.0,3e-05
DNABERT-2,tf_3,Transcription Factor (human),GUE,5,0.784,0.7835419748187165,0.5704191436012732,0.7864242952348679,0.784,0.4580209255218506,0.2654,3768.301,60.293,100.0,3.0,3e-05
DNABERT-2,tf_4,Transcription Factor (human),GUE,5,0.875,0.8743303062017491,0.758123605265492,0.8831676005738318,0.875,0.3074797093868255,0.2651,3772.28,60.356,100.0,3.0,3e-05
DNABERT-2,prom_core_all,Regulatory (human),GUE,5,0.8128378378378378,0.8121038685744568,0.6300770926273072,0.817420105958411,0.8126748551852095,0.4329531788825989,4.8223,1227.632,76.727,70.0,4.0,3e-05
DNABERT-2,prom_core_tata,Regulatory (human),GUE,5,0.8743882544861338,0.8741618745217852,0.7528215025265484,0.8780360785998067,0.8747924118548799,0.3400778770446777,0.4823,1270.953,80.86,70.0,10.0,3e-05
DNABERT-2,prom_core_notata,Regulatory (human),GUE,5,0.8392688901450914,0.8391504642650689,0.6797357080349147,0.8404078269631237,0.8393287376055101,0.3934903740882873,4.2467,1249.666,78.178,70.0,4.0,3e-05
DNABERT-2,mouse_0,Transcription Factor (mouse),GUE,5,0.7938271604938272,0.7934414964687919,0.5898611005449655,0.7960380835380836,0.7938271604938272,0.4724938571453094,0.2228,3636.333,58.361,100.0,1.23,3e-05
DNABERT-2,mouse_1,Transcription Factor (mouse),GUE,5,0.9020014825796888,0.9019947270160622,0.80410942632868,0.9021091621993276,0.9020002715022196,0.2782492935657501,1.8918,3565.322,56.03,100.0,0.15,3e-05
DNABERT-2,mouse_2,Transcription Factor (mouse),GUE,5,0.9115853658536586,0.9115779688589356,0.8233084919021391,0.9117231375757802,0.9115853658536586,0.2892636656761169,0.1071,3061.767,56.008,100.0,3.05,3e-05
DNABERT-2,mouse_3,Transcription Factor (mouse),GUE,5,0.8577405857740585,0.8576184468741239,0.7171638875630338,0.859287120359955,0.8578781512605043,0.4543312489986419,0.069,3462.201,57.945,100.0,4.2,3e-05
DNABERT-2,mouse_4,Transcription Factor (mouse),GUE,5,0.7334041423260754,0.7331421531428984,0.4676790203568329,0.7342921857304643,0.7333877092400685,0.5391491055488586,0.5233,3598.55,57.332,100.0,0.53,3e-05
DNABERT-2,covid,Covid Variants (virus),GUE,5,0.1236910994764397,0.0244612696563774,,0.0137434554973822,0.1111111111111111,2.1851277351379395,28.4502,322.247,10.088,1000.0,8.0,3e-05
DNABERT-2,reconstructed,Splice Sites (human),GUE,5,0.9147303814116616,0.9082059292608456,0.853547674466544,0.9140198526320518,0.9030973345597406,0.348676860332489,4.9078,929.539,58.274,400.0,5.0,3e-05
DNABERT-2,H3,EMP (yeast),GUE,6,0.8690714762859052,0.8690457062673393,0.7389887776155398,0.8697300784992208,0.8692588493600615,0.3394630253314972,1.8325,816.929,51.297,500.0,3.0,3e-05
DNABERT-2,H3K14ac,EMP (yeast),GUE,6,0.7400907715582451,0.7350017889044242,0.4701204287973055,0.7344780474577484,0.7356438267556665,0.555192768573761,4.2816,771.906,48.346,500.0,3.0,3e-05
DNABERT-2,H3K36me3,EMP (yeast),GUE,6,0.7907110091743119,0.7813962944240533,0.5774773761360099,0.8006552422995307,0.7772944497810369,0.4887534081935882,4.5703,763.184,47.699,500.0,3.0,3e-05
DNABERT-2,H3K4me1,EMP (yeast),GUE,6,0.7376893939393939,0.7360588388689525,0.4725031978752059,0.735650623885918,0.7368541066438882,0.5555756092071533,4.0303,786.055,49.128,500.0,3.0,3e-05
DNABERT-2,H3K4me2,EMP (yeast),GUE,6,0.6529814271749755,0.6098896908357135,0.2591810499322375,0.646974716652136,0.6142625380985907,0.6366512775421143,3.9168,783.545,49.019,500.0,3.0,3e-05
